episode,epsilon,moves,raw_return,train_return,won,replay_size,updates,loss,lr,rolling_success_100,beta
2013,0.43664,4,-13.0,-13.2,False,15663,15174,4.134943008422852,0.0006737029938827701,0.73,0.71566
2014,0.43636,6,-15.0,-14.0,False,15669,15180,5.620297431945801,0.0006735821644079826,0.72,0.7157800000000001
2015,0.43608,12,-1.0,-0.4,True,15681,15192,4.880498886108398,0.000673461289899165,0.73,0.71602
2016,0.4358,11,0.0,0.4,True,15692,15203,4.175736427307129,0.0006733403703806638,0.73,0.71624
2017,0.43552,10,1.0,1.2,True,15702,15213,5.249796390533447,0.0006732194058768346,0.73,0.71644
2018,0.43524,4,7.0,7.2,True,15706,15217,4.402493953704834,0.0006730983964120424,0.73,0.71652
2019,0.43496,4,7.0,7.2,True,15710,15221,6.663445949554443,0.0006729773420106608,0.73,0.7165999999999999
2020,0.43468,45,-45.0,-44.4,False,15751,15266,3.529418468475342,0.0006728562426970729,0.72,0.7175
2021,0.4344,6,5.0,5.2,True,15757,15272,5.405413627624512,0.0006727350984956702,0.72,0.7176199999999999
2022,0.43412,2,-11.0,-11.2,False,15759,15274,5.523568153381348,0.0006726139094308538,0.71,0.71766
2023,0.43384,2,9.0,9.2,True,15761,15276,5.4892473220825195,0.0006724926755270337,0.71,0.7177
2024,0.43356,1,-10.0,-10.0,False,15762,15277,4.752859115600586,0.0006723713968086289,0.7,0.7177199999999999
2025,0.43328,2,9.0,9.2,True,15764,15279,5.781844139099121,0.0006722500733000673,0.7,0.71776
2026,0.433,2,9.0,9.2,True,15766,15281,4.936731338500977,0.0006721287050257859,0.7,0.7178
2027,0.43272,2,-11.0,-10.8,False,15768,15283,5.287957191467285,0.0006720072920102311,0.7,0.71784
2028,0.43244,3,-12.0,-12.0,False,15771,15286,3.8334121704101562,0.0006718858342778575,0.7,0.7179
2029,0.43216,4,7.0,7.2,True,15775,15290,7.538555145263672,0.0006717643318531294,0.7,0.7179800000000001
2030,0.43188,2,9.0,9.2,True,15777,15292,4.310046195983887,0.0006716427847605201,0.7,0.7180200000000001
2031,0.4316,25,-14.0,-13.6,True,15802,15317,6.527379989624023,0.0006715211930245114,0.71,0.71852
2032,0.43132,25,-14.0,-13.2,True,15827,15342,4.372886657714844,0.0006713995566695945,0.71,0.71902
2033,0.43104,7,-16.0,-16.0,False,15834,15349,4.3348708152771,0.0006712778757202693,0.71,0.71916
2034,0.43076,4,7.0,7.6,True,15838,15353,3.66109561920166,0.000671156150201045,0.71,0.7192400000000001
2035,0.43048,1,10.0,10.0,True,15839,15354,4.238783836364746,0.0006710343801364394,0.72,0.71926
2036,0.4302,1,10.0,10.0,True,15840,15355,4.002627372741699,0.0006709125655509797,0.72,0.71928
2037,0.42992,3,8.0,8.4,True,15843,15358,5.900967597961426,0.0006707907064692018,0.73,0.7193400000000001
2038,0.42964,2,9.0,9.2,True,15845,15360,4.869698524475098,0.0006706688029156507,0.73,0.71938
2039,0.42936,3,8.0,8.4,True,15848,15363,4.542991638183594,0.00067054685491488,0.73,0.7194400000000001
2040,0.42908,3,-12.0,-12.0,False,15851,15366,5.1237263679504395,0.0006704248624914528,0.72,0.7195
2041,0.4288,1,10.0,10.0,True,15852,15367,5.412226676940918,0.0006703028256699407,0.73,0.7195199999999999
2042,0.42852,1,10.0,10.0,True,15853,15368,5.280999183654785,0.0006701807444749246,0.73,0.7195400000000001
2043,0.42824,2,9.0,9.2,True,15855,15370,5.191963195800781,0.000670058618930994,0.73,0.71958
2044,0.42796,13,-2.0,-1.6,True,15868,15383,4.265732288360596,0.0006699364490627475,0.73,0.71984
2045,0.42768,22,-11.0,-10.0,True,15890,15405,6.064995765686035,0.0006698142348947927,0.73,0.72028
2046,0.4274,11,0.0,0.4,True,15901,15416,4.426684856414795,0.0006696919764517459,0.73,0.7205
2047,0.42712,4,7.0,7.2,True,15905,15420,4.566817283630371,0.0006695696737582326,0.73,0.72058
2048,0.42684,3,8.0,8.4,True,15908,15423,5.005337715148926,0.0006694473268388871,0.73,0.72064
2049,0.42656,5,6.0,6.4,True,15913,15428,3.8508448600769043,0.0006693249357183524,0.73,0.7207399999999999
2050,0.42628,3,8.0,8.4,True,15916,15431,3.859091281890869,0.0006692025004212807,0.73,0.7208
2051,0.426,5,-14.0,-14.0,False,15921,15436,3.9196109771728516,0.0006690800209723329,0.72,0.7209000000000001
2052,0.42572,2,9.0,9.2,True,15923,15438,4.126256465911865,0.000668957497396179,0.72,0.72094
2053,0.42544,7,4.0,4.4,True,15930,15445,5.457737445831299,0.0006688349297174976,0.72,0.7210799999999999
2054,0.42516,2,9.0,9.2,True,15932,15447,4.6258063316345215,0.0006687123179609765,0.72,0.72112
2055,0.42488,4,-13.0,-12.8,False,15936,15451,3.9861698150634766,0.0006685896621513121,0.72,0.7212000000000001
2056,0.4246,45,-45.0,-45.2,False,15977,15496,3.95017671585083,0.0006684669623132099,0.71,0.7221
2057,0.42432,5,6.0,6.4,True,15982,15501,5.101572513580322,0.0006683442184713839,0.72,0.7222
2058,0.42404,3,8.0,8.4,True,15985,15504,6.955894947052002,0.0006682214306505575,0.72,0.72226
2059,0.42376,4,-13.0,-13.2,False,15989,15508,4.7157673835754395,0.0006680985988754627,0.72,0.72234
2060,0.42348,2,9.0,9.2,True,15991,15510,6.384554386138916,0.0006679757231708402,0.72,0.72238
2061,0.4232,2,-11.0,-10.8,False,15993,15512,4.944279670715332,0.0006678528035614396,0.71,0.7224200000000001
2062,0.42292,3,8.0,8.4,True,15996,15515,6.3068156242370605,0.0006677298400720198,0.71,0.72248
