variant,episode,epsilon,moves,return,won,replay_size,loss,rolling_success_100
dueling_dqn,166,0.88804,40,-40.0,False,4273,2.0773444076027658e-10,0.41
dueling_dqn,167,0.88736,4,7.0,True,4277,9.193290573250579e-11,0.42
dueling_dqn,168,0.88668,14,-3.0,True,4291,3.549893712317953e-11,0.43
dueling_dqn,169,0.886,40,-40.0,False,4331,1.1468603844377867e-12,0.43
dueling_dqn,170,0.88532,2,9.0,True,4333,7.313594174718219e-13,0.43
dueling_dqn,171,0.88464,17,-26.0,False,4350,4.2138514899647816e-13,0.43
dueling_dqn,172,0.88396,40,-40.0,False,4390,1.0823120177860801e-11,0.43
dueling_dqn,173,0.88329,9,-18.0,False,4399,9.91573489983466e-12,0.42
dueling_dqn,174,0.88261,6,5.0,True,4405,5.670186542516831e-12,0.43
dueling_dqn,175,0.88193,40,-40.0,False,4445,2.911559882079473e-13,0.42
dueling_dqn,176,0.88125,20,-9.0,True,4465,6.593736667781513e-11,0.42
dueling_dqn,177,0.88057,32,-21.0,True,4497,2.6361135496699717e-12,0.43
dueling_dqn,178,0.87989,31,-40.0,False,4528,3.6426417437951386e-13,0.43
dueling_dqn,179,0.87921,40,-40.0,False,4568,1.4891310406994762e-11,0.43
dueling_dqn,180,0.87854,17,-6.0,True,4585,3.2023272922288015e-12,0.44
dueling_dqn,181,0.87786,15,-4.0,True,4600,1.2176926134088717e-12,0.45
dueling_dqn,182,0.87718,20,-9.0,True,4620,2.469136006766348e-13,0.46
dueling_dqn,183,0.8765,23,-12.0,True,4643,1.7119639039719914e-13,0.46
dueling_dqn,184,0.87582,23,-12.0,True,4666,1.0838663300205553e-11,0.46
dueling_dqn,185,0.87514,19,-8.0,True,4685,3.4029445927785673e-12,0.46
dueling_dqn,186,0.87446,40,-40.0,False,4725,1.2811973704174306e-13,0.46
dueling_dqn,187,0.87379,12,-1.0,True,4737,1.755817713444685e-13,0.47
dueling_dqn,188,0.87311,5,6.0,True,4742,1.971756091734278e-13,0.48
dueling_dqn,189,0.87243,23,-12.0,True,4765,5.537958980283975e-12,0.48
dueling_dqn,190,0.87175,28,-17.0,True,4793,4.211075932403219e-13,0.49
dueling_dqn,191,0.87107,29,-18.0,True,4822,1.3877787807814457e-13,0.5
dueling_dqn,192,0.87039,40,-40.0,False,4862,7.654987754790454e-14,0.49
dueling_dqn,193,0.86971,40,-40.0,False,4902,1.2234657731369225e-13,0.48
dueling_dqn,194,0.86904,22,-11.0,True,4924,6.755707104844078e-14,0.48
dueling_dqn,195,0.86836,34,-43.0,False,4958,1.2301271112846734e-13,0.47
dueling_dqn,196,0.86768,34,-23.0,True,4992,2.18103313187612e-13,0.47
dueling_dqn,197,0.867,21,-10.0,True,5013,1.1074474670635936e-13,0.48
dueling_dqn,198,0.86632,40,-40.0,False,5053,1.3389289676979388e-13,0.47
dueling_dqn,199,0.86564,24,-13.0,True,5077,2.4386048735891563e-13,0.48
dueling_dqn,200,0.86496,14,-3.0,True,5091,9.947598300641403e-14,0.49
dueling_dqn,201,0.86429,3,8.0,True,5094,1.088573675644966e-13,0.5
dueling_dqn,202,0.86361,40,-29.0,True,5134,6.45039577307216e-14,0.5
dueling_dqn,203,0.86293,40,-40.0,False,5174,3.019806626980426e-13,0.5
dueling_dqn,204,0.86225,40,-40.0,False,5214,4.363176486776865e-14,0.49
dueling_dqn,205,0.86157,7,4.0,True,5221,1.2878587085651816e-13,0.49
dueling_dqn,206,0.86089,37,-26.0,True,5258,7.127631818093505e-14,0.5
dueling_dqn,207,0.86021,40,-40.0,False,5298,1.021405182655144e-13,0.49
dueling_dqn,208,0.85954,11,0.0,True,5309,1.3944401189291966e-13,0.5
dueling_dqn,209,0.85886,7,4.0,True,5316,6.766809335090329e-14,0.5
dueling_dqn,210,0.85818,25,-14.0,True,5341,8.798517470154366e-14,0.51
dueling_dqn,211,0.8575,34,-23.0,True,5375,1.592614928824787e-13,0.52
dueling_dqn,212,0.85682,17,-6.0,True,5392,1.13464793116691e-13,0.53
dueling_dqn,213,0.85614,23,-32.0,False,5415,7.205347429817266e-14,0.53
dueling_dqn,214,0.85546,17,-6.0,True,5432,8.509859483751825e-14,0.53
dueling_dqn,215,0.85479,32,-21.0,True,5464,4.428124533717437e-13,0.53
dueling_dqn,216,0.85411,27,-16.0,True,5491,9.764411501578252e-14,0.54
dueling_dqn,217,0.85343,18,-7.0,True,5509,6.539213615042172e-14,0.54
dueling_dqn,218,0.85275,22,-11.0,True,5531,5.0681681074138396e-14,0.55
dueling_dqn,219,0.85207,40,-40.0,False,5571,1.769140389740187e-13,0.55
dueling_dqn,220,0.85139,21,-30.0,False,5592,1.5681900222830336e-13,0.54
dueling_dqn,221,0.85071,9,2.0,True,5601,5.639932965095795e-14,0.54
dueling_dqn,222,0.85004,7,4.0,True,5608,5.3512749786932545e-14,0.55
dueling_dqn,223,0.84936,15,-4.0,True,5623,1.1113332476497817e-13,0.55
dueling_dqn,224,0.84868,27,-16.0,True,5650,6.894484982922222e-14,0.55
dueling_dqn,225,0.848,40,-40.0,False,5690,1.8030021919912542e-13,0.55
dueling_dqn,226,0.84732,39,-28.0,True,5729,2.7644553313166398e-14,0.56
dueling_dqn,227,0.84664,31,-20.0,True,5760,7.838174553853605e-14,0.56
dueling_dqn,228,0.84596,28,-37.0,False,5788,1.2234657731369225e-13,0.55
dueling_dqn,229,0.84529,20,-9.0,True,5808,6.122879980807738e-14,0.56
dueling_dqn,230,0.84461,25,-34.0,False,5833,3.297362383136715e-14,0.56
dueling_dqn,231,0.84393,11,0.0,True,5844,3.042011087472929e-14,0.56
dueling_dqn,232,0.84325,5,6.0,True,5849,6.888933867799096e-14,0.56
dueling_dqn,233,0.84257,12,-21.0,False,5861,1.0125233984581428e-13,0.55
dueling_dqn,234,0.84189,20,-29.0,False,5881,1.1834977442504169e-13,0.55
dueling_dqn,235,0.84121,12,-1.0,True,5893,9.708900350346994e-14,0.56
dueling_dqn,236,0.84054,28,-17.0,True,5921,1.6631140908884845e-13,0.57
dueling_dqn,237,0.83986,29,-18.0,True,5950,1.8346435481930712e-13,0.58
dueling_dqn,238,0.83918,40,-40.0,False,5990,1.1302070390684094e-13,0.57
dueling_dqn,239,0.8385,40,-40.0,False,6030,1.212363542890671e-13,0.56
dueling_dqn,240,0.83782,20,-9.0,True,6050,3.5638159090467525e-14,0.57
dueling_dqn,241,0.83714,1,-10.0,False,6051,1.0613732115416497e-13,0.57
