episode,epsilon,moves,raw_return,train_return,won,replay_size,updates,loss,lr,rolling_success_100
1266,0.65664,1,-10.0,-10.0,False,13791,13280,0.04898985102772713,0.0007016500841172594,0.81
1267,0.65637,8,3.0,3.4,True,13799,13288,0.06282556056976318,0.000701497193810742,0.81
1268,0.6561,9,2.0,2.2,True,13808,13297,0.05876288190484047,0.0007013442042171153,0.81
1269,0.65583,2,9.0,9.2,True,13810,13299,0.07842448353767395,0.0007011911153967773,0.81
1270,0.65556,15,-4.0,-3.4,True,13825,13314,0.051620230078697205,0.000701037927410165,0.81
1271,0.65529,3,8.0,8.4,True,13828,13317,0.05537384748458862,0.0007008846403177547,0.82
1272,0.65501,5,6.0,6.4,True,13833,13322,0.059975139796733856,0.0007007312541800616,0.83
1273,0.65474,2,-11.0,-11.0,False,13835,13324,0.0397995226085186,0.0007005777690576401,0.82
1274,0.65447,5,6.0,6.4,True,13840,13329,0.05888008326292038,0.0007004241850110839,0.82
1275,0.6542,3,8.0,8.4,True,13843,13332,0.052888866513967514,0.0007002705021010254,0.82
1276,0.65393,6,5.0,5.2,True,13849,13338,0.05712584778666496,0.0007001167203881361,0.83
1277,0.65366,29,-18.0,-17.8,True,13878,13367,0.056029148399829865,0.0006999628399331267,0.83
1278,0.65339,6,5.0,5.6,True,13884,13373,0.049591775983572006,0.0006998088607967467,0.83
1279,0.65311,5,-14.0,-13.8,False,13889,13378,0.047064293175935745,0.0006996547830397848,0.82
1280,0.65284,5,6.0,6.6,True,13894,13383,0.05264989286661148,0.0006995006067230682,0.82
1281,0.65257,15,-4.0,-3.6,True,13909,13398,0.051582325249910355,0.0006993463319074634,0.83
1282,0.6523,3,8.0,8.0,True,13912,13401,0.05300966277718544,0.0006991919586538756,0.83
1283,0.65203,5,-14.0,-14.0,False,13917,13406,0.05020426958799362,0.0006990374870232491,0.82
1284,0.65176,5,6.0,6.6,True,13922,13411,0.05658213049173355,0.0006988829170765667,0.83
1285,0.65149,7,-16.0,-16.0,False,13929,13418,0.04549980163574219,0.0006987282488748501,0.82
1286,0.65121,3,8.0,8.4,True,13932,13421,0.04271705076098442,0.00069857348247916,0.82
1287,0.65094,1,-10.0,-10.0,False,13933,13422,0.05380174517631531,0.0006984186179505957,0.81
1288,0.65067,3,8.0,8.2,True,13936,13425,0.05004511773586273,0.0006982636553502952,0.82
1289,0.6504,10,1.0,1.4,True,13946,13435,0.04695718735456467,0.0006981085947394351,0.82
1290,0.65013,2,9.0,9.2,True,13948,13437,0.0442759171128273,0.0006979534361792314,0.82
1291,0.64986,7,4.0,4.8,True,13955,13444,0.044227514415979385,0.0006977981797309378,0.83
1292,0.64959,4,7.0,7.2,True,13959,13448,0.05554739385843277,0.0006976428254558472,0.83
1293,0.64931,1,10.0,10.0,True,13960,13449,0.033127520233392715,0.000697487373415291,0.83
1294,0.64904,1,10.0,10.0,True,13961,13450,0.05782635137438774,0.0006973318236706392,0.84
1295,0.64877,6,5.0,5.2,True,13967,13456,0.0502963662147522,0.0006971761762833004,0.84
1296,0.6485,3,8.0,8.4,True,13970,13459,0.049398522824048996,0.0006970204313147217,0.84
1297,0.64823,12,-1.0,-0.6,True,13982,13471,0.04722130298614502,0.0006968645888263887,0.84
1298,0.64796,6,-15.0,-14.8,False,13988,13477,0.044427379965782166,0.0006967086488798258,0.84
1299,0.64769,6,5.0,5.2,True,13994,13483,0.040499791502952576,0.0006965526115365954,0.84
1300,0.64741,3,8.0,8.4,True,13997,13486,0.04830443486571312,0.0006963964768582985,0.84
1301,0.64714,5,6.0,6.4,True,14002,13491,0.0445106104016304,0.0006962402449065747,0.84
1302,0.64687,11,-20.0,-20.0,False,14013,13502,0.04491918161511421,0.000696083915743102,0.83
1303,0.6466,7,-16.0,-15.6,False,14020,13509,0.05568670108914375,0.0006959274894295965,0.82
1304,0.64633,17,-6.0,-5.6,True,14037,13526,0.06257098913192749,0.0006957709660278129,0.82
1305,0.64606,4,7.0,7.2,True,14041,13530,0.047524843364953995,0.0006956143455995443,0.82
1306,0.64579,14,-3.0,-2.2,True,14055,13544,0.05335361883044243,0.0006954576282066217,0.82
1307,0.64551,5,-14.0,-14.0,False,14060,13549,0.060825712978839874,0.0006953008139109148,0.82
1308,0.64524,2,-11.0,-11.2,False,14062,13551,0.054589323699474335,0.0006951439027743314,0.82
1309,0.64497,16,-5.0,-4.8,True,14078,13567,0.04472474753856659,0.0006949868948588176,0.82
1310,0.6447,3,8.0,8.0,True,14081,13570,0.05587482824921608,0.0006948297902263575,0.83
1311,0.64443,7,4.0,4.4,True,14088,13577,0.04824719578027725,0.0006946725889389736,0.83
1312,0.64416,7,4.0,4.2,True,14095,13584,0.04507938027381897,0.0006945152910587263,0.84
1313,0.64389,9,2.0,2.8,True,14104,13593,0.044759009033441544,0.0006943578966477147,0.84
1314,0.64361,2,9.0,9.2,True,14106,13595,0.04424164444208145,0.0006942004057680752,0.84
1315,0.64334,3,8.0,8.2,True,14109,13598,0.05417828634381294,0.0006940428184819829,0.85
1316,0.64307,3,8.0,8.2,True,14112,13601,0.062024686485528946,0.0006938851348516509,0.85
1317,0.6428,5,6.0,6.0,True,14117,13606,0.0508771613240242,0.00069372735493933,0.85
1318,0.64253,15,-4.0,-3.4,True,14132,13621,0.046249713748693466,0.0006935694788073091,0.85
1319,0.64226,38,-27.0,-26.4,True,14170,13659,0.050575751811265945,0.0006934115065179156,0.85
1320,0.64199,12,-1.0,-0.2,True,14182,13671,0.048611853271722794,0.0006932534381335141,0.85
1321,0.64171,3,8.0,8.0,True,14185,13674,0.04179719090461731,0.0006930952737165077,0.85
1322,0.64144,9,2.0,2.4,True,14194,13683,0.05349607765674591,0.0006929370133293371,0.85
1323,0.64117,4,7.0,7.6,True,14198,13687,0.04725928604602814,0.000692778657034481,0.85
1324,0.6409,5,6.0,6.4,True,14203,13692,0.0460980087518692,0.0006926202048944559,0.85
1325,0.64063,3,8.0,8.4,True,14206,13695,0.0437483973801136,0.0006924616569718164,0.85
1326,0.64036,10,-19.0,-18.6,False,14216,13705,0.03404681012034416,0.0006923030133291544,0.84
1327,0.64009,3,8.0,8.2,True,14219,13708,0.034141022711992264,0.0006921442740291002,0.84
1328,0.63981,3,8.0,8.4,True,14222,13711,0.05109332874417305,0.0006919854391343215,0.84
1329,0.63954,1,-10.0,-10.0,False,14223,13712,0.03316279500722885,0.0006918265087075236,0.83
1330,0.63927,9,2.0,3.0,True,14232,13721,0.04494454339146614,0.00069166748281145,0.83
1331,0.639,10,1.0,1.6,True,14242,13731,0.04623917117714882,0.0006915083615088814,0.83
1332,0.63873,6,5.0,5.6,True,14248,13737,0.04224218800663948,0.0006913491448626364,0.84
1333,0.63846,5,6.0,6.4,True,14253,13742,0.048091307282447815,0.0006911898329355712,0.84
1334,0.63819,5,6.0,6.4,True,14258,13747,0.03842400759458542,0.0006910304257905797,0.84
1335,0.63791,2,9.0,9.2,True,14260,13749,0.03424143046140671,0.0006908709234905934,0.84
1336,0.63764,2,9.0,9.2,True,14262,13751,0.0458245687186718,0.000690711326098581,0.84
1337,0.63737,8,3.0,3.2,True,14270,13759,0.05813007429242134,0.0006905516336775492,0.85
1338,0.6371,9,2.0,2.4,True,14279,13768,0.053567927330732346,0.0006903918462905421,0.85
1339,0.63683,42,-31.0,-30.4,True,14321,13810,0.054961998015642166,0.0006902319640006412,0.85
1340,0.63656,2,9.0,9.2,True,14323,13812,0.04358062148094177,0.0006900719868709654,0.86
1341,0.63629,5,6.0,6.6,True,14328,13817,0.05294398218393326,0.0006899119149646712,0.86
1342,0.63601,13,-2.0,-1.8,True,14341,13830,0.05557887256145477,0.0006897517483449525,0.86
1343,0.63574,8,3.0,3.4,True,14349,13838,0.04650970175862312,0.0006895914870750404,0.86
1344,0.63547,11,0.0,0.8,True,14360,13849,0.044648364186286926,0.0006894311312182035,0.86
1345,0.6352,7,4.0,4.2,True,14367,13856,0.04893796518445015,0.000689270680837748,0.86
1346,0.63493,7,4.0,4.4,True,14374,13863,0.04786812141537666,0.0006891101359970171,0.86
1347,0.63466,1,10.0,10.0,True,14375,13864,0.05940546095371246,0.0006889494967593911,0.86
1348,0.63439,1,10.0,10.0,True,14376,13865,0.04044390097260475,0.000688788763188288,0.86
1349,0.63411,11,0.0,0.2,True,14387,13876,0.05276244506239891,0.0006886279353471629,0.87
1350,0.63384,16,-25.0,-24.6,False,14403,13892,0.04901595413684845,0.0006884670132995082,0.86
1351,0.63357,1,-10.0,-10.0,False,14404,13893,0.05557827651500702,0.0006883059971088531,0.85
1352,0.6333,9,2.0,2.4,True,14413,13902,0.04921405389904976,0.0006881448868387646,0.85
1353,0.63303,1,10.0,10.0,True,14414,13903,0.05267121270298958,0.0006879836825528461,0.85
1354,0.63276,1,10.0,10.0,True,14415,13904,0.06310106068849564,0.0006878223843147387,0.85
1355,0.63249,1,10.0,10.0,True,14416,13905,0.027425246313214302,0.0006876609921881204,0.85
1356,0.63221,3,8.0,8.0,True,14419,13908,0.046444371342659,0.000687499506236706,0.85
1357,0.63194,6,5.0,5.2,True,14425,13914,0.05101323127746582,0.0006873379265242479,0.85
1358,0.63167,12,-21.0,-20.8,False,14437,13926,0.04563838243484497,0.0006871762531145353,0.84
1359,0.6314,4,7.0,7.6,True,14441,13930,0.04690113663673401,0.0006870144860713939,0.84
1360,0.63113,3,-12.0,-11.6,False,14444,13933,0.0463283509016037,0.000686852625458687,0.83
1361,0.63086,6,5.0,5.6,True,14450,13939,0.036524418741464615,0.0006866906713403146,0.83
1362,0.63059,8,3.0,3.2,True,14458,13947,0.047480013221502304,0.0006865286237802136,0.83
1363,0.63031,6,-15.0,-15.0,False,14464,13953,0.03800295665860176,0.0006863664828423579,0.82
1364,0.63004,5,6.0,6.2,True,14469,13958,0.04052876681089401,0.0006862042485907582,0.82
1365,0.62977,13,-2.0,-1.8,True,14482,13971,0.04242464527487755,0.0006860419210894617,0.82
1366,0.6295,5,6.0,6.4,True,14487,13976,0.04962631314992905,0.0006858795004025531,0.83
1367,0.62923,4,7.0,7.2,True,14491,13980,0.042719416320323944,0.0006857169865941532,0.83
1368,0.62896,10,1.0,1.6,True,14501,13990,0.050505124032497406,0.0006855543797284202,0.83
1369,0.62869,14,-3.0,-2.6,True,14515,14004,0.04444976896047592,0.0006853916798695484,0.83
1370,0.62841,2,-11.0,-11.2,False,14517,14006,0.06766007840633392,0.0006852288870817692,0.82
1371,0.62814,4,7.0,7.4,True,14521,14010,0.05938827246427536,0.0006850660014293509,0.82
1372,0.62787,7,4.0,4.4,True,14528,14017,0.06810063123703003,0.0006849030229765979,0.82
1373,0.6276,6,5.0,5.6,True,14534,14023,0.05992275848984718,0.0006847399517878515,0.83
1374,0.62733,2,9.0,9.2,True,14536,14025,0.05355373024940491,0.0006845767879274897,0.83
1375,0.62706,3,8.0,8.2,True,14539,14028,0.07019902765750885,0.000684413531459927,0.83
1376,0.62679,6,5.0,5.2,True,14545,14034,0.05883455649018288,0.0006842501824496145,0.83
1377,0.62651,2,9.0,9.0,True,14547,14036,0.051251672208309174,0.0006840867409610398,0.83
1378,0.62624,2,9.0,9.2,True,14549,14038,0.058672722429037094,0.000683923207058727,0.83
1379,0.62597,1,10.0,10.0,True,14550,14039,0.048431795090436935,0.0006837595808072367,0.84
1380,0.6257,12,-1.0,-0.8,True,14562,14051,0.05597497895359993,0.0006835958622711659,0.84
1381,0.62543,2,9.0,9.2,True,14564,14053,0.03873991221189499,0.0006834320515151481,0.84
1382,0.62516,11,0.0,0.6,True,14575,14064,0.05090155825018883,0.0006832681486038533,0.84
1383,0.62489,24,-13.0,-13.0,True,14599,14088,0.04971292242407799,0.0006831041536019876,0.85
1384,0.62461,6,-15.0,-14.8,False,14605,14094,0.04468876123428345,0.0006829400665742936,0.84
1385,0.62434,5,-14.0,-13.6,False,14610,14099,0.06910831481218338,0.0006827758875855506,0.84
1386,0.62407,14,-3.0,-2.8,True,14624,14113,0.054720189422369,0.0006826116167005735,0.84
1387,0.6238,2,9.0,9.2,True,14626,14115,0.029630044475197792,0.000682447253984214,0.85
1388,0.62353,10,1.0,1.6,True,14636,14125,0.05656381696462631,0.00068228279950136,0.85
1389,0.62326,26,-35.0,-34.4,False,14662,14151,0.04461180418729782,0.0006821182533169352,0.84
1390,0.62299,1,-10.0,-10.0,False,14663,14152,0.03912483528256416,0.0006819536154959001,0.83
1391,0.62271,1,10.0,10.0,True,14664,14153,0.04038490727543831,0.0006817888861032512,0.83
1392,0.62244,3,8.0,8.4,True,14667,14156,0.08360641449689865,0.0006816240652040208,0.83
1393,0.62217,8,3.0,3.2,True,14675,14164,0.03747110068798065,0.0006814591528632776,0.83
1394,0.6219,1,10.0,10.0,True,14676,14165,0.04347415268421173,0.0006812941491461265,0.83
1395,0.62163,14,-3.0,-3.0,True,14690,14179,0.04274431988596916,0.0006811290541177083,0.83
1396,0.62136,13,-2.0,-2.0,True,14703,14192,0.041250042617321014,0.0006809638678432,0.83
1397,0.62109,7,4.0,4.6,True,14710,14199,0.040802717208862305,0.0006807985903878143,0.83
1398,0.62081,5,-14.0,-13.6,False,14715,14204,0.04476766288280487,0.0006806332218168004,0.83
1399,0.62054,4,7.0,7.0,True,14719,14208,0.050351087003946304,0.000680467762195443,0.83
1400,0.62027,1,10.0,10.0,True,14720,14209,0.03556098788976669,0.0006803022115890629,0.83
1401,0.62,18,-7.0,-6.4,True,14738,14227,0.04568686708807945,0.000680136570063017,0.83
1402,0.61973,4,7.0,7.2,True,14742,14231,0.04547727853059769,0.000679970837682698,0.84
1403,0.61946,2,9.0,9.2,True,14744,14233,0.04413966089487076,0.0006798050145135342,0.85
1404,0.61919,8,3.0,3.2,True,14752,14241,0.04322471469640732,0.0006796391006209901,0.85
1405,0.61891,12,-1.0,-0.8,True,14764,14253,0.04606694355607033,0.0006794730960705659,0.85
1406,0.61864,17,-6.0,-5.2,True,14781,14270,0.06012331694364548,0.0006793070009277975,0.85
1407,0.61837,5,-14.0,-13.8,False,14786,14275,0.055247820913791656,0.0006791408152582567,0.85
1408,0.6181,6,5.0,5.6,True,14792,14281,0.0535658560693264,0.0006789745391275508,0.86
1409,0.61783,45,-45.0,-44.4,False,14837,14326,0.049393728375434875,0.0006788081726013231,0.85
1410,0.61756,5,6.0,6.0,True,14842,14331,0.04994458705186844,0.0006786417157452527,0.85
1411,0.61729,5,6.0,6.4,True,14847,14336,0.040533460676670074,0.0006784751686250537,0.85
1412,0.61701,19,-8.0,-7.6,True,14866,14355,0.04393671825528145,0.0006783085313064765,0.85
1413,0.61674,4,7.0,7.2,True,14870,14359,0.04311985895037651,0.0006781418038553069,0.85
1414,0.61647,1,-10.0,-10.0,False,14871,14360,0.040842700749635696,0.0006779749863373662,0.84
1415,0.6162,5,6.0,6.6,True,14876,14365,0.04650144651532173,0.0006778080788185114,0.84
1416,0.61593,2,9.0,9.2,True,14878,14367,0.041797809302806854,0.0006776410813646349,0.84
1417,0.61566,27,-16.0,-15.6,True,14905,14394,0.04433881491422653,0.0006774739940416645,0.84
1418,0.61539,1,10.0,10.0,True,14906,14395,0.03387044370174408,0.0006773068169155638,0.84
1419,0.61511,22,-11.0,-10.6,True,14928,14417,0.045384619385004044,0.0006771395500523315,0.84
1420,0.61484,3,-12.0,-12.0,False,14931,14420,0.042053233832120895,0.000676972193518002,0.83
1421,0.61457,2,9.0,9.2,True,14933,14422,0.04481975734233856,0.0006768047473786452,0.83
1422,0.6143,4,7.0,7.6,True,14937,14426,0.0423891618847847,0.000676637211700366,0.83
1423,0.61403,5,-14.0,-13.8,False,14942,14431,0.05866015702486038,0.000676469586549305,0.82
1424,0.61376,4,7.0,7.2,True,14946,14435,0.03729429468512535,0.0006763018719916376,0.82
1425,0.61349,17,-6.0,-5.4,True,14963,14452,0.04581844061613083,0.000676134068093575,0.82
1426,0.61321,16,-5.0,-4.6,True,14979,14468,0.044463954865932465,0.0006759661749213638,0.83
1427,0.61294,4,7.0,7.6,True,14983,14472,0.03976952284574509,0.0006757981925412853,0.83
1428,0.61267,7,4.0,4.4,True,14990,14479,0.035719722509384155,0.0006756301210196564,0.83
1429,0.6124,1,10.0,10.0,True,14991,14480,0.06063251197338104,0.0006754619604228291,0.84
1430,0.61213,7,4.0,4.4,True,14998,14487,0.04574461653828621,0.0006752937108171903,0.84
1431,0.61186,3,8.0,8.0,True,15001,14490,0.027650535106658936,0.0006751253722691623,0.84
1432,0.61159,2,9.0,9.0,True,15003,14492,0.0353420227766037,0.0006749569448452028,0.84
1433,0.61131,31,-20.0,-19.8,True,15034,14523,0.05055250972509384,0.0006747884286118041,0.84
1434,0.61104,1,10.0,10.0,True,15035,14524,0.02881637215614319,0.0006746198236354936,0.84
1435,0.61077,7,4.0,4.4,True,15042,14531,0.04965560883283615,0.0006744511299828341,0.84
1436,0.6105,9,2.0,2.4,True,15051,14540,0.04548446834087372,0.0006742823477204232,0.84
1437,0.61023,1,10.0,10.0,True,15052,14541,0.03822585567831993,0.0006741134769148933,0.84
1438,0.60996,6,5.0,5.0,True,15058,14547,0.05498688295483589,0.000673944517632912,0.84
1439,0.60969,9,2.0,2.4,True,15067,14556,0.04788418114185333,0.0006737754699411818,0.84
1440,0.60941,6,-15.0,-14.6,False,15073,14562,0.06291646510362625,0.0006736063339064399,0.83
1441,0.60914,4,7.0,7.4,True,15077,14566,0.05533165484666824,0.0006734371095954586,0.83
1442,0.60887,16,-5.0,-4.6,True,15093,14582,0.04465178772807121,0.000673267797075045,0.83
1443,0.6086,10,1.0,1.2,True,15103,14592,0.04254980385303497,0.000673098396412041,0.83
1444,0.60833,4,7.0,7.2,True,15107,14596,0.048809245228767395,0.0006729289076733233,0.83
1445,0.60806,1,10.0,10.0,True,15108,14597,0.039930619299411774,0.0006727593309258032,0.83
1446,0.60779,2,9.0,9.2,True,15110,14599,0.042233675718307495,0.0006725896662364273,0.83
1447,0.60751,1,10.0,10.0,True,15111,14600,0.03668282553553581,0.0006724199136721763,0.83
1448,0.60724,3,8.0,8.0,True,15114,14603,0.04307182505726814,0.0006722500733000658,0.83
1449,0.60697,4,-13.0,-13.2,False,15118,14607,0.05042237788438797,0.000672080145187146,0.82
1450,0.6067,3,8.0,8.4,True,15121,14610,0.037749432027339935,0.000671910129400502,0.83
1451,0.60643,8,3.0,3.8,True,15129,14618,0.05180542171001434,0.0006717400260072534,0.84
1452,0.60616,1,10.0,10.0,True,15130,14619,0.04191767796874046,0.0006715698350745541,0.84
1453,0.60589,1,10.0,10.0,True,15131,14620,0.039693403989076614,0.0006713995566695931,0.84
1454,0.60561,11,0.0,0.4,True,15142,14631,0.044676512479782104,0.0006712291908595933,0.84
1455,0.60534,13,-22.0,-21.6,False,15155,14644,0.044486384838819504,0.0006710587377118124,0.83
1456,0.60507,8,3.0,3.6,True,15163,14652,0.0423487164080143,0.0006708881972935428,0.83
1457,0.6048,5,-14.0,-13.6,False,15168,14657,0.03766711428761482,0.0006707175696721113,0.82
1458,0.60453,13,-22.0,-21.8,False,15181,14670,0.03860103338956833,0.0006705468549148786,0.82
1459,0.60426,5,6.0,6.2,True,15186,14675,0.04154878109693527,0.0006703760530892404,0.82
1460,0.60399,1,-10.0,-10.0,False,15187,14676,0.0322938933968544,0.0006702051642626266,0.82
1461,0.60371,8,3.0,3.4,True,15195,14684,0.041029490530490875,0.0006700341885025013,0.82
1462,0.60344,13,-2.0,-1.8,True,15208,14697,0.0438295416533947,0.000669863125876363,0.82
1463,0.60317,5,6.0,6.4,True,15213,14702,0.03814028948545456,0.0006696919764517446,0.83
1464,0.6029,1,10.0,10.0,True,15214,14703,0.045833125710487366,0.0006695207402962132,0.83
1465,0.60263,22,-11.0,-10.6,True,15236,14725,0.038899391889572144,0.00066934941747737,0.83
1466,0.60236,1,-10.0,-10.0,False,15237,14726,0.02823733538389206,0.0006691780080628507,0.82
1467,0.60209,12,-1.0,-0.8,True,15249,14738,0.0367296002805233,0.0006690065121203248,0.82
1468,0.60181,6,5.0,5.4,True,15255,14744,0.037749480456113815,0.0006688349297174963,0.82
1469,0.60154,1,-10.0,-10.0,False,15256,14745,0.03818387910723686,0.0006686632609221034,0.81
1470,0.60127,29,-38.0,-37.6,False,15285,14774,0.05134902894496918,0.0006684915058019178,0.81
1471,0.601,2,9.0,9.0,True,15287,14776,0.04646419733762741,0.0006683196644247461,0.81
1472,0.60073,3,8.0,8.0,True,15290,14779,0.05025015398859978,0.0006681477368584283,0.81
1473,0.60046,5,6.0,6.4,True,15295,14784,0.049718841910362244,0.0006679757231708389,0.81
1474,0.60019,6,5.0,5.6,True,15301,14790,0.04983372613787651,0.000667803623429886,0.81
1475,0.59991,1,10.0,10.0,True,15302,14791,0.039607733488082886,0.0006676314377035119,0.81
1476,0.59964,4,7.0,7.4,True,15306,14795,0.05672494322061539,0.0006674591660596929,0.81
1477,0.59937,11,0.0,0.6,True,15317,14806,0.05151768773794174,0.000667286808566439,0.81
1478,0.5991,3,-12.0,-12.0,False,15320,14809,0.05287928506731987,0.0006671143652917942,0.8
1479,0.59883,4,7.0,7.6,True,15324,14813,0.05542844533920288,0.0006669418363038364,0.8
1480,0.59856,7,4.0,4.4,True,15331,14820,0.05007820948958397,0.0006667692216706774,0.8
1481,0.59829,6,5.0,5.2,True,15337,14826,0.052881885319948196,0.0006665965214604625,0.8
1482,0.59801,6,5.0,5.8,True,15343,14832,0.05053495243191719,0.0006664237357413712,0.8
1483,0.59774,3,8.0,8.2,True,15346,14835,0.07075782865285873,0.0006662508645816165,0.8
1484,0.59747,2,9.0,9.2,True,15348,14837,0.04561958089470863,0.0006660779080494454,0.81
1485,0.5972,8,3.0,3.2,True,15356,14845,0.055097099393606186,0.0006659048662131382,0.82
1486,0.59693,1,10.0,10.0,True,15357,14846,0.0413786806166172,0.0006657317391410088,0.82
1487,0.59666,3,8.0,8.0,True,15360,14849,0.03961171209812164,0.0006655585269014055,0.82
1488,0.59639,7,4.0,4.0,True,15367,14856,0.04405677691102028,0.0006653852295627096,0.82
1489,0.59611,25,-34.0,-33.6,False,15392,14881,0.04281260818243027,0.000665211847193336,0.82
1490,0.59584,1,10.0,10.0,True,15393,14882,0.06826561689376831,0.0006650383798617335,0.83
1491,0.59557,13,-2.0,-1.4,True,15406,14895,0.043330296874046326,0.0006648648276363842,0.83
1492,0.5953,5,6.0,6.8,True,15411,14900,0.047678496688604355,0.0006646911905858036,0.83
1493,0.59503,6,5.0,5.8,True,15417,14906,0.04675418138504028,0.0006645174687785412,0.83
